TargetID	AVG_Signal-H9 hES cells repl3	BEAD_STDEV-H9 hES cells repl3	Detection-H9 hES cells repl3
GI_4503528-S	7647.9	162.8	1
GI_4503532-S	1463.7	28.7	1
GI_4503534-S	1017.5	37.2	1
GI_4503536-S	99.4	5	0.10580645
GI_4503538-S	6748.1	147	1
GI_4503548-S	108.5	3.2	0.35741935
GI_4503554-S	219.5	6.8	1
GI_4503558-S	162.4	6.1	0.99870968
GI_4503562-S	295	10	1
GI_4503578-S	468.7	15.6	1
GI_4503580-S	120.4	5.2	0.74193548
GI_4503588-S	130.4	6.8	0.93290323
GI_4503592-S	394.2	16.1	1
GI_4503594-S	107.3	4.7	0.31741935
GI_4503596-S	140.3	4.8	0.98193548
GI_4503600-S	347.2	7.5	1
GI_4503602-S	110.6	6.5	0.42580645
GI_4503606-S	5116.8	143.7	1
GI_4503608-S	1026.1	22.6	1
GI_4503612-S	133.6	4.8	0.95483871
GI_4503638-S	111.5	4.9	0.44903226
GI_4503650-S	359.8	10.1	1
GI_4503654-S	224.1	6.1	1
GI_4503656-S	120.4	5.5	0.73806452
GI_4503664-S	120.9	4.5	0.75354839
GI_4503680-S	133.9	5.2	0.95612903
GI_4503690-S	102	3.7	0.16258065
GI_4503692-S	131	5.4	0.93677419
GI_4503694-I	124.2	5.5	0.82709677
GI_4503700-S	107.5	8	0.31870968
GI_4503706-S	165.5	7.3	0.99870968
GI_4503718-S	231.1	8.9	1
GI_4503732-S	273.5	9.5	1
GI_4503734-S	1076.4	27.9	1
GI_4503744-S	3907.8	98.2	1
GI_4503746-S	668.1	13.7	1
GI_4503752-A	197	6.4	0.99870968
GI_4503752-I	648.5	16.8	1
GI_4503754-S	123.8	4.7	0.81935484
GI_4503756-S	117.6	5.7	0.64774194
GI_4503758-S	172.5	6.3	0.99870968
GI_4503760-S	136	5.2	0.96774194
GI_4503764-S	476.8	15.6	1
GI_4503766-S	107.6	4.5	0.32129032
GI_4503768-S	123.3	5.5	0.8
GI_4503770-S	1576.4	31.9	1
GI_4503776-S	128.2	5.3	0.89032258
GI_4503780-S	110	4.1	0.40774194
GI_4503790-S	130.5	4.5	0.93419355
GI_4503794-S	4350.2	79.4	1
GI_4503804-S	100.3	4.3	0.12516129
GI_4503806-S	111.7	3.7	0.45419355
GI_4503808-S	129.7	4.9	0.91483871
GI_4503810-S	181.3	7.8	0.99870968
GI_4503812-S	113	4.9	0.50193548
GI_4503814-S	715.7	15.9	1
GI_4503816-S	220.5	6.4	1
GI_4503824-S	232.8	9.3	1
GI_4503832-S	238.1	6.1	1
GI_4503834-S	826.2	23.3	1
GI_4503850-S	162.1	5.2	0.99870968
GI_4503864-A	118.9	6.4	0.69419355
GI_4503870-S	128.3	6.7	0.89032258
GI_4503872-I	217.6	6.9	1
GI_4503874-S	94.1	5.8	0.04387097
GI_4503876-S	122.3	6.1	0.78064516
GI_4503878-S	129	6.3	0.90064516
GI_4503882-S	111.4	5.3	0.44774194
GI_4503884-S	108.5	5.6	0.35612903
GI_4503886-S	109.9	5.6	0.40387097
GI_4503888-S	114.5	5.3	0.55096774
GI_4503894-S	1920.2	52.7	1
GI_4503896-S	256.9	8.2	1
GI_4503906-S	122.9	5.4	0.78967742
GI_4503916-S	289.3	10.3	1
GI_4503918-S	471.4	9.4	1
GI_4503928-S	216.4	7.3	1
GI_4503932-S	102.4	4	0.1716129
GI_4503934-S	219.4	11.1	1
GI_4503936-S	1220.5	29.6	1
GI_4503938-S	107.9	3.9	0.33290323
GI_4503942-I	353.9	11.7	1
GI_4503946-S	108.3	4.6	0.34709677
GI_4503948-S	356.3	8.4	1
GI_4503954-S	1659.7	36.1	1
GI_4503964-S	133.8	7	0.95612903
GI_4503970-S	993	21.8	1
GI_4503976-S	126.1	4.2	0.86451613
GI_4503980-S	390.9	11.2	1
GI_4503986-S	1501	42	1
GI_4503992-S	122.8	4.9	0.7883871
GI_4503996-S	114.3	6	0.54580645
GI_4504002-S	116.4	7	0.62322581
GI_4504008-S	1571	37.1	1
GI_4504010-S	957	23.9	1
GI_4504012-S	737.3	20.7	1
GI_4504018-S	114.2	5.1	0.54451613
GI_4504024-S	161.2	8.1	0.99870968
GI_4504032-S	113.1	6.4	0.5083871
GI_4504034-S	2050.4	60.7	1
GI_4504036-S	3206.3	98.2	1
GI_4504038-S	133.8	5.9	0.95483871
GI_4504040-S	599.2	15.5	1
GI_4504042-A	127.3	3.1	0.88258065
GI_4504042-I	106.4	4.3	0.28903226
GI_4504058-S	132.2	5.1	0.94709677
GI_4504066-S	1150	42	1
GI_4504068-S	2220	43.2	1
GI_4504074-S	121.4	5.9	0.76258065
GI_4504076-S	116.3	4.6	0.61806452
GI_4504080-S	142.2	4.2	0.98322581
GI_4504084-S	222.4	5.1	1
GI_4504090-S	128.1	5.1	0.88774194
GI_4504092-S	136.3	5.7	0.96903226
GI_4504094-S	111.4	5.5	0.44903226
GI_4504096-S	103.3	5.5	0.20516129
GI_4504098-S	110.1	4.6	0.41032258
GI_4504100-S	134.6	4.5	0.96129032
GI_4504106-S	3065.2	59	1
GI_4504130-S	122.9	3.4	0.79354839
GI_4504132-S	202.4	5.1	0.99870968
GI_4504136-S	126.3	6.4	0.87225806
GI_4504138-S	105.2	4.2	0.24258065
GI_4504140-S	152	7.9	0.99741935
GI_4504142-S	139.4	5.8	0.97806452
GI_4504148-S	130.3	5.1	0.92903226
GI_4504150-S	1534.5	43.4	1
GI_4504152-S	144.6	5	0.9883871
GI_4504154-S	119.2	5.2	0.70193548
GI_4504156-S	145.6	6.1	0.9883871
GI_4504160-S	844.1	15.9	1
GI_4504166-S	4913.8	135	1
GI_4504184-S	104.5	4.1	0.23225806
GI_4504190-S	1779.7	39.3	1
GI_4504196-S	596.2	12.7	1
GI_4504204-S	1982.7	38.3	1
GI_4504210-S	127.9	5.2	0.88516129
GI_4504212-S	193.6	5.2	0.99870968
GI_4504214-S	289.1	9.1	1
GI_4504216-S	141.2	5.3	0.98193548
GI_4504218-S	121	5.5	0.75483871
GI_4504222-S	581.1	10.7	1
GI_4504234-S	133.7	6.3	0.95483871
GI_4504236-S	108.1	4.8	0.34193548
GI_4504252-S	6609.2	143.9	1
GI_4504326-S	1929.9	44.1	1
GI_4504334-S	95.4	3.4	0.05419355
GI_4504338-S	97.7	4.1	0.08387097
GI_4504340-S	1442.7	30.7	1
GI_4504364-S	120	6.5	0.72903226
GI_4504366-S	162.5	5.7	0.99870968
GI_4504374-S	109.9	4.9	0.40516129
GI_4504380-S	107.4	4.2	0.31870968
GI_4504388-S	206.4	9.6	0.99870968
GI_4504390-A	2044.8	42.4	1
GI_4504390-I	109.1	4.8	0.37806452
GI_4504394-S	98.2	4.6	0.09290323
GI_4504410-S	101.4	5.1	0.14709677
GI_4504416-S	158.8	6.7	0.99870968
GI_4504426-S	209.5	6.9	0.99870968
GI_4504436-S	904.5	21.3	1
GI_4504444-A	15837.2	322.4	1
GI_4504450-S	4505.6	97.8	1
GI_4504480-A	109.5	4.7	0.39483871
GI_4504482-S	3009.4	68	1
GI_4504486-S	116.6	5.7	0.62709677
GI_4504492-S	190.1	6.9	0.99870968
GI_4504494-S	816.9	16.2	1
GI_4504500-S	145.6	5.6	0.9883871
GI_4504502-S	105.4	4.1	0.24645161
GI_4504504-S	1215.2	34.4	1
GI_4504506-S	100.3	4.6	0.12516129
GI_4504508-S	123.6	4.6	0.81419355
GI_4504510-S	3965.5	116.2	1
GI_4504522-S	13066	285	1
GI_4504530-S	120.9	4.7	0.75354839
GI_4504532-S	113.5	3.9	0.52
GI_4504536-S	124.5	5	0.83741935
GI_4504540-S	105.3	4.7	0.24516129
GI_4504542-S	124.2	6.7	0.82709677
GI_4504544-S	119.4	4.9	0.70709677
GI_4504548-S	105.7	3.6	0.25935484
GI_4504566-S	107.5	2.9	0.32
GI_4504578-S	134.5	5.1	0.96
GI_4504584-S	112.7	4.3	0.49032258
GI_4504588-S	122.6	5.4	0.78451613
GI_4504590-S	93	5.2	0.03483871
GI_4504592-S	108.3	4.2	0.34709677
GI_4504594-S	94.7	4.5	0.04774194
GI_4504596-S	98.2	4.6	0.09290323
GI_4504598-S	113.2	5.6	0.51096774
GI_4504602-S	111.2	4.7	0.44129032
GI_4504604-S	115.4	5	0.59096774
GI_4504606-S	1663.8	43.9	1
GI_4504610-S	270.8	8.4	1
GI_4504614-S	125.2	5.6	0.84903226
GI_4504618-S	118.5	5.9	0.68258065
GI_4504622-S	586.8	15.1	1
GI_4504626-S	140.4	5.5	0.98193548
GI_4504688-S	6506.9	92.9	1
GI_4504692-S	111.4	6.6	0.44903226
GI_4504694-S	366.6	10.9	1
GI_4504698-S	139.3	5	0.97677419
GI_4504700-S	112.1	4.3	0.4683871
GI_4504704-I	108.1	4.2	0.34193548
GI_4504706-S	135	5.6	0.96387097
GI_4504710-S	94.9	3.7	0.05290323
GI_4504720-S	199	8.1	0.99870968
GI_4504724-S	443.6	12.6	1
GI_4504732-S	394.4	9.6	1
GI_4504736-S	661.2	13.3	1
GI_4504738-S	257.8	8.5	1
GI_4504746-I	112.1	5.1	0.4683871
GI_4504750-S	145.7	5.3	0.9883871
GI_4504752-S	113.1	4.6	0.5083871
GI_4504756-S	131.4	5.5	0.94064516
GI_4504776-S	124.8	4.2	0.84
GI_4504778-S	101.2	4.3	0.14322581
GI_4504780-S	116	4.7	0.61290323
GI_4504782-S	106.2	4	0.28
GI_4504788-S	287.5	8	1
GI_4504792-S	158.1	5.2	0.99870968
GI_4504794-S	389.4	7.4	1
GI_4504796-S	107.1	3.7	0.31225806
GI_4504802-S	555.5	18.8	1
GI_4504810-I	150.3	5.8	0.99612903
GI_4504848-S	116.2	5.1	0.61548387
GI_4504864-S	4909.2	103.3	1
GI_4504878-S	90.7	3.1	0.01548387
GI_4504884-I	100	5.1	0.11741935
GI_4504890-S	95.5	5.2	0.05548387
GI_4504894-S	488.8	18.1	1
GI_4504896-S	7569.9	323.5	1
GI_4504918-S	166.2	6	0.99870968
GI_4504936-S	104	4.7	0.22064516
GI_4504938-S	129.9	4.9	0.91870968
GI_4504946-S	96.7	3.7	0.06967742
GI_4504950-S	379.1	14.9	1
GI_4504956-A	825.9	21.6	1
GI_4504956-I	805.5	20.9	1
GI_4504970-S	103.3	3.4	0.20129032
GI_4504976-S	101.6	7.4	0.15354839
GI_4504982-S	128.5	4.2	0.89548387
GI_4504984-S	122.5	4.4	0.78451613
GI_4505004-S	120.6	5.5	0.74580645
GI_4505006-S	108.3	4.5	0.3483871
GI_4505010-S	213.4	7.1	1
GI_4505014-S	1193.4	23.8	1
GI_4505016-S	95.7	4.6	0.05677419
GI_4505018-S	385.3	11.3	1
GI_4505020-S	853.8	20.3	1
GI_4505028-S	3388.9	85.9	1
GI_4505036-S	344.4	10.3	1
GI_4505038-S	109.5	3.8	0.39483871
GI_4505042-S	96.8	4.4	0.07225806
GI_4505048-S	527.3	17	1
GI_4505050-S	121.8	4.9	0.76903226
GI_4505052-S	105.6	4.5	0.25290323
GI_4505054-S	238.8	9.9	1
GI_4505056-S	119	4.4	0.69677419
GI_4505058-S	168.3	8.2	0.99870968
GI_4505064-S	215.3	7.4	1
GI_4505068-S	120.4	4.3	0.74193548
GI_4505072-S	1229.7	33.3	1
GI_4505074-S	97.6	4.5	0.08258065
GI_4505088-S	112.5	6.8	0.47741935
GI_4505120-S	1521.5	33.2	1
GI_4505122-S	113.2	7	0.51354839
GI_4505126-S	116.9	4.6	0.63096774
GI_4505128-S	126	6	0.86451613
GI_4505136-I	117	4.8	0.63354839
GI_4505138-S	153.5	6.4	0.99741935
GI_4505148-S	101.1	4.3	0.14193548
GI_4505168-S	120.3	4.3	0.73419355
GI_4505170-S	120.4	4.7	0.73935484
GI_4505174-I	100	3.8	0.11612903
GI_4505176-S	112.6	4.6	0.48516129
GI_4505178-S	136.9	6.8	0.97032258
GI_4505184-S	18910.7	408	1
GI_4505186-S	106.6	4.3	0.29677419
GI_4505196-S	119.6	4.2	0.71225806
GI_4505198-S	244	9.2	1
GI_4505204-S	119.5	5.9	0.7083871
GI_4505206-S	113.8	4.5	0.53290323
GI_4505220-S	112.4	5	0.47612903
GI_4505222-S	152.4	4.8	0.99741935
GI_4505224-S	993.3	14.4	1
GI_4505226-S	97.9	4	0.08516129
GI_4505230-S	184.3	6.7	0.99870968
GI_4505232-S	255.8	7.6	1
GI_4505234-S	586.8	18.2	1
GI_4505244-S	111.5	4.6	0.44903226
GI_4505248-S	1061.3	33.6	1
GI_4505256-S	535.2	15.3	1
GI_4505264-S	132.1	8.1	0.94580645
GI_4505266-S	943.8	25.4	1
GI_4505276-S	703.2	14.6	1
GI_4505278-A	576	13.6	1
GI_4505278-I	128.1	4.9	0.89032258
GI_4505284-S	99.4	4.6	0.10580645
GI_4505286-S	123	6	0.79354839
GI_4505288-S	182.3	6.8	0.99870968
GI_4505294-S	104	6.8	0.22064516
GI_4505298-S	120.7	5.5	0.7483871
GI_4505300-S	106.3	4.4	0.28645161
GI_4505304-S	260	6.9	1
GI_4505306-S	125.9	5	0.86193548
GI_4505312-S	115.9	5.9	0.6116129
GI_4505314-S	237.1	9.2	1
GI_4505316-S	459.2	11.3	1
GI_4505324-S	873.1	19.2	1
GI_4505328-S	2141.9	41.1	1
GI_4505330-S	245.2	7.5	1
GI_4505336-S	813.9	23.3	1
GI_4505346-S	139	5	0.97419355
GI_4505360-S	188.2	7	0.99870968
GI_4505368-S	1871.5	56.5	1
GI_4505370-S	7691.8	180.4	1
GI_4505372-S	379.6	9.2	1
GI_4505374-S	479	13.2	1
GI_4505376-S	137.8	6.8	0.97290323
GI_4505378-S	324.3	11.2	1
GI_4505380-S	120.3	5.1	0.73677419
GI_4505390-S	116.5	5.1	0.62451613
GI_4505392-S	116.9	6	0.63096774
GI_4505394-S	214.1	8.2	1
GI_4505396-S	191.3	6.4	0.99870968
GI_4505398-S	1115.1	20.2	1
GI_4505404-S	138.9	4.2	0.97290323
GI_4505406-S	99.6	4.5	0.1083871
GI_4505408-S	6554.5	148.5	1
GI_4505414-S	166.3	5.7	0.99870968
GI_4505416-S	721.4	16.5	1
GI_4505420-S	158.6	7.3	0.99870968
GI_4505430-S	322.4	8	1
GI_4505432-S	102.1	3.4	0.16387097
GI_4505436-I	122.4	6.3	0.78193548
GI_4505442-S	187.7	5	0.99870968
GI_4505452-S	1680	45.9	1
GI_4505454-S	221.3	7.6	1
GI_4505460-S	173.9	5.6	0.99870968
GI_4505462-S	232.2	7.6	1
GI_4505466-S	103	5.3	0.19354839
GI_4505474-S	110.2	4.6	0.4116129
GI_4505476-S	106.7	5.7	0.29935484
GI_4505484-I	107.4	5	0.31741935
GI_4505488-S	3570.4	90.9	1
GI_4505492-S	293.9	11.1	1
GI_4505506-S	126.3	5.1	0.87225806
GI_4505514-S	118.9	6.4	0.69419355
GI_4505516-S	147.7	8.3	0.99225806
GI_4505518-S	107.5	4.5	0.32
GI_4505540-S	1408.8	33.3	1
GI_4505564-S	869.1	20.9	1
GI_4505574-S	8616.5	226.9	1
GI_4505582-S	132.6	7.4	0.9483871
GI_4505584-S	165.7	7.1	0.99870968
GI_4505594-S	105.6	3.9	0.25290323
GI_4505600-S	105	4.3	0.23741935
GI_4505608-S	347.3	9.2	1
GI_4505610-S	491.3	14.6	1
GI_4505612-S	372.5	11.2	1
GI_4505614-A	632	24.8	1
GI_4505622-S	166.7	5.2	0.99870968
GI_4505650-S	287.3	11.2	1
GI_4505656-S	93.8	4	0.04
GI_4505664-S	123.7	5.2	0.81806452
GI_4505668-S	114.3	4.6	0.54580645
GI_4505670-S	477.7	20.7	1
GI_4505672-S	118.6	5.8	0.68516129
GI_4505674-S	218.3	7.5	1
GI_4505680-I	126	5	0.86451613
GI_4505684-S	5116.2	107.1	1
GI_4505686-S	2676.3	55.5	1
GI_4505694-S	167.3	5.2	0.99870968
GI_4505696-S	717.7	29.2	1
GI_4505698-S	622.4	13	1
GI_4505712-S	324.6	11.8	1
GI_4505716-S	580.4	13.1	1
GI_4505718-S	525.6	17	1
GI_4505720-S	164.6	5.2	0.99870968
GI_4505722-S	250.4	7.8	1
GI_4505724-S	373	9.3	1
GI_4505726-S	581.6	31	1
GI_4505730-S	496.1	11.6	1
GI_4505732-S	126.9	6.6	0.87741935
GI_4505734-S	102.9	3.7	0.19096774
GI_4505736-S	121.5	5.5	0.76516129
GI_4505744-S	127.1	5	0.88
GI_4505754-S	108.6	4.2	0.36
GI_4505756-S	121.1	4.9	0.75870968
GI_4505774-I	3197.1	51.4	1
GI_4505778-S	354.5	8.4	1
GI_4505780-S	206.8	5.8	0.99870968
GI_4505782-S	154.9	6.9	0.99741935
GI_4505784-S	255.6	7.3	1
GI_4505788-S	122	4.8	0.77548387
GI_4505798-S	187.5	6.9	0.99870968
GI_4505806-A	4032.1	123.9	1
GI_4505806-I	135.5	4.9	0.96645161
GI_4505808-S	302.9	8.2	1
GI_4505812-S	5446.1	120.1	1
GI_4505814-S	1309.6	30.7	1
GI_4505816-S	134.1	6.2	0.95612903
GI_4505820-S	107.2	5.4	0.31354839
GI_4505822-S	729.2	18.4	1
GI_4505836-S	234.2	6.2	1
GI_4505840-S	117	6.1	0.63225806
GI_4505844-S	136.7	4.4	0.97032258
GI_4505850-S	113.1	4.8	0.50709677
GI_4505852-S	93.6	4.3	0.04
GI_4505854-S	139.2	4	0.97677419
GI_4505862-S	143.1	4.9	0.98451613
GI_4505864-S	151.6	5.3	0.99612903
GI_4505870-S	218.9	6.8	1
GI_4505872-S	136.3	4.9	0.96903226
GI_4505876-A	321.1	7.5	1
GI_4505878-S	110.7	4.8	0.4283871
GI_4505880-S	121.4	5.1	0.76258065
GI_4505884-S	123.8	5.3	0.81935484
GI_4505888-A	808.8	19	1
GI_4505892-S	199.5	8.4	0.99870968
GI_4505894-S	1478.3	44	1
GI_4505896-S	325	9.9	1
GI_4505898-S	109.4	5.3	0.38967742
GI_4505900-S	356.6	11.6	1
GI_4505904-S	244.7	9	1
GI_4505916-S	2207	40	1
GI_4505924-S	114.1	5.5	0.53935484
GI_4505930-S	601.3	14.8	1
GI_4505932-S	1040.5	27.9	1
GI_4505936-S	1441.7	39.4	1
GI_4505940-S	1292.9	29.6	1
GI_4505946-S	3595.4	68.5	1
GI_4505948-S	136.8	6.5	0.97032258
GI_4505952-S	1152.7	32.9	1
GI_4505954-S	100.7	3.8	0.13677419
GI_4505958-S	117.7	5.1	0.65806452
GI_4505962-S	95.3	3.5	0.05419355
GI_4505964-S	123.1	7.1	0.79741935
GI_4505988-S	1503.7	43.3	1
GI_4506004-S	608	17.2	1
GI_4506006-S	3867.4	70.8	1
GI_4506012-S	566.7	14.4	1
GI_4506016-S	4029.5	130.9	1
GI_4506026-S	1145.9	32.8	1
GI_4506030-S	2859.7	79.1	1
GI_4506056-A	334.8	9.9	1
GI_4506056-I	111.1	4.3	0.43741935
GI_4506064-S	263.6	8.2	1
GI_4506066-S	125.5	7	0.85806452
GI_4506074-S	239.4	5.4	1
GI_4506076-S	584.2	14.4	1
GI_4506102-S	111.9	3.8	0.45935484
GI_4506108-S	114.1	4.8	0.53935484
GI_4506110-S	83.2	3.7	0.00129032
GI_4506114-S	107.8	4.6	0.32903226
GI_4506116-S	382.2	14.8	1
GI_4506120-S	107.7	5	0.32645161
GI_4506130-S	1139.1	33.3	1
GI_4506134-S	232.9	8.7	1
GI_4506136-S	138.9	5.6	0.97290323
GI_4506138-S	650.3	12.8	1
GI_4506150-S	119.5	4.3	0.7083871
GI_4506176-S	225.5	10.7	1
GI_4506264-S	147.1	6	0.99096774
GI_4506312-S	106.9	3.6	0.30322581
GI_4506328-S	126.2	5.3	0.86709677
GI_4506330-S	2318.4	52.5	1
GI_4506334-S	116	5	0.61290323
GI_4506338-S	665.9	16.2	1
GI_4506342-S	920.5	22.3	1
GI_4506344-S	142.4	5.6	0.98322581
GI_4506354-S	105.2	4.2	0.24129032
GI_4506358-S	152.2	9.4	0.99741935
GI_4506364-S	294.9	10.1	1
GI_4506374-S	551.9	12.6	1
GI_4506382-I	94.7	4.6	0.04903226
GI_4506400-S	580.4	14.5	1
GI_4506404-S	177.7	7.2	0.99870968
GI_4506408-I	552	12.8	1
GI_4506412-S	1339	34.5	1
GI_4506414-S	522.9	12.7	1
GI_4506418-S	547.8	14.3	1
GI_4506424-S	103.7	5.3	0.21806452
GI_4506430-I	151.7	7	0.99612903
GI_4506434-S	352.5	11.6	1
GI_4506444-S	1071.5	17.2	1
GI_4506448-S	137.9	5.2	0.97290323
GI_4506452-S	96.5	4.4	0.06580645
GI_4506454-S	2446.6	56.4	1
GI_4506456-S	2880.1	61.1	1
GI_4506458-S	109	4.9	0.37806452
GI_4506462-S	258.1	7.8	1
GI_4506472-S	237.6	8.4	1
GI_4506482-S	245.4	10.4	1
GI_4506516-S	265.1	6.5	1
GI_4506520-S	108.1	4.4	0.33548387
GI_4506522-S	115.7	5.7	0.60645161
GI_4506524-S	279	9.9	1
GI_4506528-S	140	7.4	0.97806452
GI_4506532-S	114.5	5.3	0.55096774
GI_4506558-S	1208.3	31.2	1
GI_4506562-S	939.5	26.3	1
GI_4506566-S	349.7	9.6	1
GI_4506580-S	336.9	7.7	1
GI_4506588-S	926.2	29	1
GI_4506590-S	98.4	4.6	0.09290323
GI_4506734-S	248.1	6.8	1
GI_4506736-S	146.2	6.3	0.98967742
GI_4506738-S	536.9	15.3	1
GI_4506742-S	18175.6	553.8	1
GI_4506752-S	2969.5	76.2	1
GI_4506756-S	114	5.7	0.53677419
GI_4506760-S	1496.1	35.3	1
GI_4506762-S	96.4	4	0.06322581
GI_4506766-S	91.2	3.4	0.01935484
GI_4506782-S	1353.8	39.6	1
GI_4506788-S	975.7	30.9	1
GI_4506792-S	263.7	6.2	1
GI_4506794-S	1105.9	27.2	1
GI_4506796-S	105.1	4.7	0.24
GI_4506810-S	112.2	5.3	0.46967742
GI_4506812-S	153.4	5.4	0.99741935
GI_4506816-S	117	4.8	0.63354839
GI_4506820-S	122.2	4.1	0.77806452
GI_4506824-S	103.2	6.7	0.19870968
GI_4506832-S	123.3	4.7	0.8
GI_4506842-S	101.5	4.6	0.15225806
GI_4506844-S	116	5.2	0.61290323
GI_4506850-S	113.8	5.3	0.53419355
GI_4506852-S	120.6	6.5	0.74580645
GI_4506856-S	81.5	3.2	0.00129032
GI_4506864-S	1621.3	36.5	1
GI_4506866-S	238.9	9.1	1
GI_4506868-S	107.5	4.9	0.31870968
GI_4506870-S	120	6.1	0.72903226
GI_4506880-S	101.6	4.4	0.15354839
GI_4506890-S	4844.9	96.2	1
GI_4506898-S	4596.9	135.5	1
GI_4506910-S	89.4	3.5	0.01290323
GI_4506916-S	115.9	4.8	0.61032258
GI_4506922-S	133	4.7	0.95096774
GI_4506924-S	448.9	15.5	1
GI_4506928-S	279.9	8.4	1
GI_4506930-S	481.4	14.4	1
GI_4506934-S	147.7	5	0.99225806
GI_4506944-S	98.1	3.8	0.0916129
GI_4506958-S	111.3	6	0.44258065
GI_4506960-S	732.6	18.5	1
GI_4506966-S	148.1	4.9	0.99225806
GI_4506968-S	118.6	5.6	0.68516129
GI_4506970-S	109.9	4.2	0.40387097
GI_4506972-S	117	4.3	0.63354839
GI_4506976-S	122.1	5.4	0.77677419
GI_4506978-S	118	6.6	0.66451613
GI_4506986-S	126.2	5.1	0.8683871
GI_4506990-S	113.4	4	0.51870968
GI_4507010-S	101.1	4.4	0.14193548
GI_4507012-S	115.9	6.5	0.61032258
GI_4507016-S	272.8	8.6	1
GI_4507020-S	136.3	8.9	0.96903226
GI_4507024-S	123.6	5.4	0.81548387
GI_4507030-S	107.3	4.7	0.31612903
GI_4507032-S	140.5	11	0.98193548
GI_4507034-S	117.1	4.5	0.63483871
GI_4507038-S	110.9	6	0.43483871
GI_4507044-S	127.8	5.4	0.88387097
GI_4507048-S	106.4	4.4	0.28903226
GI_4507052-S	414.2	9.5	1
GI_4507060-S	116	4.2	0.61290323
GI_4507062-S	117.5	4.3	0.64645161
GI_4507094-S	170.8	6.2	0.99870968
GI_4507102-S	178	6.4	0.99870968
GI_4507104-S	598.4	16	1
GI_4507106-S	1119.7	31.3	1
GI_4507112-S	107.7	4.1	0.32645161
GI_4507114-S	121.8	9.2	0.76903226
GI_4507120-S	3511.7	84.8	1
GI_4507126-S	1105.6	22.9	1
GI_4507128-S	9659.1	208.7	1
GI_4507130-S	8961.1	176.6	1
GI_4507150-S	112.8	4.5	0.4916129
GI_4507170-S	323.2	7.9	1
GI_4507174-S	121.2	5.5	0.75870968
GI_4507176-S	129.7	6.4	0.91483871
GI_4507186-S	127.4	4.5	0.88258065
GI_4507188-S	114.6	5.2	0.55741935
GI_4507190-S	417.1	11.6	1
GI_4507194-I	122.7	6.3	0.7883871
GI_4507200-S	255.7	10.1	1
GI_4507204-S	756.8	19.1	1
GI_4507208-S	10467.7	213.5	1
GI_4507212-S	1364.8	42	1
GI_4507216-S	6703.2	157.5	1
GI_4507224-S	113	5.1	0.50322581
GI_4507230-S	8320.3	245.1	1
GI_4507232-S	144.7	5.8	0.9883871
GI_4507246-S	105.7	5	0.26064516
GI_4507250-S	110.7	3.9	0.4283871
GI_4507260-S	120.2	4.8	0.73419355
GI_4507264-S	129.1	5.4	0.90064516
GI_4507266-S	199	10.3	0.99870968
GI_4507272-S	121.7	4.3	0.76645161
GI_4507276-S	239.6	7.9	1
GI_4507280-S	133.3	5.7	0.95096774
GI_4507282-S	124.1	4.3	0.82580645
GI_4507284-S	767.7	21.6	1
GI_4507294-S	469.9	12.7	1
GI_4507296-S	272.1	10.4	1
GI_4507308-A	400.7	15.4	1
GI_4507310-S	502.6	9.9	1
GI_4507320-S	224.7	8.3	1
GI_4507336-S	131.8	5.6	0.94451613
GI_4507344-S	98.3	3	0.09290323
GI_4507356-S	1190.5	27.7	1
GI_4507362-S	131.7	5	0.94322581
GI_4507368-S	108.9	4.1	0.36903226
GI_4507372-S	491.5	16.9	1
GI_4507388-S	607.8	14.8	1
GI_4507396-A	99.5	4.4	0.10709677
GI_4507396-I	102.6	3.4	0.17806452
GI_4507398-S	146.2	5.6	0.98967742
GI_4507400-I	1625.1	34.5	1
GI_4507410-S	846.8	18.2	1
GI_4507424-S	118.1	5.1	0.66967742
GI_4507426-S	1371.9	21.3	1
GI_4507428-S	115.9	5.1	0.6116129
GI_4507432-S	3087	64.8	1
GI_4507440-S	126.7	3.6	0.87354839
GI_4507446-S	144.1	5.1	0.9883871
GI_4507450-S	120.7	5.5	0.75096774
GI_4507452-S	114.1	5.8	0.53935484
GI_4507456-S	2562.8	64	1
GI_4507460-S	101.6	4.4	0.15354839
GI_4507462-S	135.7	4.4	0.96645161
GI_4507464-S	148.2	4.5	0.99225806
GI_4507466-S	108.9	6.7	0.3716129
GI_4507470-S	573.7	13.5	1
GI_4507474-S	115.4	4.4	0.5883871
GI_4507478-S	125.2	5.4	0.84774194
GI_4507500-S	128.7	5.1	0.89677419
GI_4507506-S	1755.3	42.2	1
GI_4507508-S	1474.4	30.7	1
GI_4507514-S	111.5	4.8	0.44903226
GI_4507518-S	2572.4	63.2	1
GI_4507520-S	4310.1	79.9	1
GI_4507544-S	163.4	5.5	0.99870968
GI_4507546-S	454.5	14.6	1
GI_4507552-S	154.8	5.3	0.99741935
GI_4507554-S	457	10.3	1
GI_4507556-S	120	3.9	0.72903226
GI_4507610-S	102.3	3.9	0.16645161
GI_4507612-S	152.2	6	0.99741935
GI_4507614-S	112.5	7.5	0.47741935
GI_4507620-S	113.6	4.3	0.52903226
GI_4507626-S	109	4.3	0.37806452
GI_4507630-S	96.7	3.9	0.0683871
GI_4507640-S	338.3	10	1
GI_4507650-S	1417.5	43.9	1
GI_4507652-S	131.1	5.9	0.93806452
