TargetID	AVG_Signal-H9 hES cells repl1	BEAD_STDEV-H9 hES cells repl1	Detection-H9 hES cells repl1
GI_39995085-S	221.9	9.3	0.99870968
GI_39995087-S	119.9	4.6	0.10064516
GI_39995094-S	120.8	5	0.11225806
GI_39995095-S	128.3	6	0.26580645
GI_39995096-S	163.2	7	0.95096774
GI_39995097-S	143.7	6.9	0.69548387
GI_39995098-S	158.5	5.7	0.91612903
GI_39995106-A	348.4	12.1	1
GI_39995108-S	267.9	8.1	1
GI_39995110-S	215.8	8.4	0.99870968
GI_40018613-S	160.8	6.8	0.94064516
GI_40018619-S	885.8	36.2	1
GI_40018625-S	237.7	8.7	0.99870968
GI_40018626-I	233.4	8.7	0.99870968
GI_40018628-S	148.9	9	0.79741935
GI_40018630-A	478	11	1
GI_40018632-S	1672.3	29.9	1
GI_40018634-S	1516.6	57	1
GI_40018637-S	120.4	4.9	0.11096774
GI_40018639-S	583.5	12.9	1
GI_40018643-A	139.6	7.4	0.5883871
GI_40018645-I	170.1	7	0.97677419
GI_40018647-S	3467.4	83.4	1
GI_40068036-S	140.8	6	0.62322581
GI_40068037-S	160.1	10.6	0.93419355
GI_40068041-S	135	8.3	0.44387097
GI_40068043-S	538	13	1
GI_40068048-S	599.6	19.4	1
GI_40068050-I	191.5	7.5	0.99870968
GI_40068058-S	198.2	6.4	0.99870968
GI_40068060-S	437.5	11.7	1
GI_40068062-S	245.8	10.2	1
GI_40068064-A	144.9	5.3	0.72258065
GI_40068066-I	125	5.1	0.19612903
GI_40068460-S	470.9	35.1	1
GI_40068461-I	266.1	8	1
GI_40068463-A	239.8	6.5	0.99870968
GI_40068465-I	178.2	6	0.99096774
GI_40068467-S	477.9	16.7	1
GI_40068474-S	493.8	13.3	1
GI_40068478-S	330.7	10.1	1
GI_40068480-I	828.4	16.7	1
GI_40068482-I	164.1	7.5	0.95612903
GI_40068484-S	672.2	22	1
GI_40068494-S	312.1	8	1
GI_40068496-S	450.2	20.7	1
GI_40068498-S	335.9	7.9	1
GI_40068503-S	4153.5	110.9	1
GI_40068504-S	1515.1	34.1	1
GI_40068508-S	451.8	10.3	1
GI_40068510-S	270.2	8.9	1
GI_40068511-S	1383	21.2	1
GI_40068514-S	141.8	6	0.64516129
GI_40068516-S	537.8	13.3	1
GI_40068517-S	1227.7	44.3	1
GI_40068519-I	466	14.2	1
GI_40217610-S	263.1	7.3	1
GI_40217621-S	155.4	6.4	0.88516129
GI_40217625-S	352.9	15.3	1
GI_40217627-S	161.4	5.3	0.94451613
GI_40217629-S	317	11	1
GI_40217782-S	715.1	21.5	1
GI_40217785-I	601	15	1
GI_40217787-S	148.1	5.2	0.78064516
GI_40217789-S	659.8	16.7	1
GI_40217793-S	118.4	5.9	0.09032258
GI_40217795-S	285.7	10.1	1
GI_40217797-S	164.5	5.8	0.95612903
GI_40217800-I	128.8	5.3	0.28387097
GI_40217802-S	215.7	8.6	0.99870968
GI_40217804-S	168.8	7.9	0.97548387
GI_40217806-S	157.9	6.9	0.90967742
GI_40217807-S	170.5	7.1	0.97935484
GI_40217811-A	1340.7	35.5	1
GI_40217811-I	246.5	10.9	1
GI_40217814-I	134.8	6.4	0.44258065
GI_40217816-S	138.9	6.2	0.56774194
GI_40217818-S	113.1	5.1	0.04258065
GI_40217819-S	186.5	7.8	0.99741935
GI_40217821-S	127.5	5.3	0.24774194
GI_40217822-S	1030.8	33.2	1
GI_40217824-S	156.7	7.9	0.89806452
GI_40217826-A	128.2	5.8	0.26451613
GI_40217828-S	144	7.2	0.70709677
GI_40217830-A	235.7	9	0.99870968
GI_40217837-A	699.1	15.7	1
GI_40217837-I	1764.6	58.9	1
GI_40217838-S	122.3	4.1	0.14580645
GI_40217842-S	152.4	8.1	0.84903226
GI_40217844-S	182	7	0.99612903
GI_40217845-S	1108.8	30	1
GI_40217846-S	4077.8	79.5	1
GI_40217848-S	172.2	5.1	0.98451613
GI_40217850-S	145.8	7.4	0.73935484
GI_40254414-S	174	8.3	0.9883871
GI_40254417-S	192.2	7.8	0.99870968
GI_40254421-S	130.4	5.7	0.32
GI_40254423-S	155.2	5.7	0.87741935
GI_40254425-S	168.2	6.2	0.9716129
GI_40254427-S	124.2	5.3	0.1716129
GI_40254429-S	125.2	5.2	0.20129032
GI_40254430-S	149.9	6.2	0.8116129
GI_40254432-S	157.8	5.1	0.9083871
GI_40254433-S	219.2	10.8	0.99870968
GI_40254435-S	178.6	10.4	0.99096774
GI_40254436-S	147.3	7.5	0.77032258
GI_40254440-S	134.8	5.1	0.44258065
GI_40254443-S	514.9	13.9	1
GI_40254445-S	162.8	7.1	0.9483871
GI_40254447-S	202.7	7.9	0.99870968
GI_40254449-S	214.7	8.6	0.99870968
GI_40254451-S	195.6	7.7	0.99870968
GI_40254453-S	132.7	3.8	0.38967742
GI_40254455-S	141.2	5.6	0.63483871
GI_40254457-S	720.1	20.6	1
GI_40254458-S	132.4	5.5	0.37806452
GI_40254459-S	288	9.4	1
GI_40254460-S	117.5	3.9	0.08129032
GI_40254461-S	188.1	8.6	0.99870968
GI_40254463-S	159.3	6.3	0.92774194
GI_40254465-S	2074.4	55.4	1
GI_40254468-S	161.5	9.4	0.94451613
GI_40254469-S	171.9	9.6	0.98451613
GI_40254470-S	383.3	14.4	1
GI_40254472-S	177.6	7.6	0.99096774
GI_40254474-S	138.1	5.2	0.54322581
GI_40254476-S	2462.3	76.8	1
GI_40254477-S	138.6	6.5	0.55612903
GI_40254479-S	152.1	10.7	0.84258065
GI_40254481-S	187.2	8.1	0.99741935
GI_40254803-S	155.2	6.4	0.87870968
GI_40254807-S	152.1	8.1	0.84129032
GI_40254809-S	223.6	7.6	0.99870968
GI_40254811-S	149.7	6.2	0.80903226
GI_40254812-S	143.5	7.4	0.69419355
GI_40254814-S	149.9	6.4	0.8116129
GI_40254815-S	9557.9	249	1
GI_40254817-S	216.7	8.3	0.99870968
GI_40254818-S	116.3	5	0.06967742
GI_40254820-S	129.1	8.2	0.2916129
GI_40254821-S	268.7	8.3	1
GI_40254822-S	150.7	7.8	0.82709677
GI_40254824-S	154.7	8	0.87225806
GI_40254826-S	15726.5	398.7	1
GI_40254828-S	139.8	8.4	0.6
GI_40254830-S	290.2	8.9	1
GI_40254832-S	134.2	7.1	0.43225806
GI_40254835-S	133.4	10.7	0.40258065
GI_40254836-S	118.8	4.8	0.09290323
GI_40254838-S	135.1	6	0.45032258
GI_40254839-S	4092.2	66.4	1
GI_40254840-S	140.6	7.6	0.62193548
GI_40254841-S	216.2	8.1	0.99870968
GI_40254843-S	127.4	7.5	0.24645161
GI_40254845-S	170.6	5.4	0.97935484
GI_40254846-S	312.8	12.9	1
GI_40254847-S	3481.5	84.5	1
GI_40254848-S	657.2	15.4	1
GI_40254852-S	311.4	13.6	1
GI_40254853-S	134.3	5.4	0.43354839
GI_40254856-S	447.7	13	1
GI_40254857-S	551	13.6	1
GI_40254858-S	3779.8	70.7	1
GI_40254862-S	162.3	9.7	0.94709677
GI_40254863-S	490.3	16.7	1
GI_40254865-S	1665.3	42.4	1
GI_40254867-S	984.9	18	1
GI_40254868-S	2848.8	67	1
GI_40254870-S	124.9	5.5	0.19225806
GI_40254872-S	801.9	22.1	1
GI_40254874-S	2679	48.7	1
GI_40254875-S	2242.7	49.4	1
GI_40254876-S	182.7	8.9	0.99741935
GI_40254878-S	289.5	15.3	1
GI_40254881-S	266.7	9.2	1
GI_40254883-S	211.5	7.4	0.99870968
GI_40254885-S	186.9	8.4	0.99741935
GI_40254886-S	198	7.8	0.99870968
GI_40254888-S	214.7	8.4	0.99870968
GI_40254890-S	119.5	5	0.09806452
GI_40254892-S	436.1	15.9	1
GI_40254894-S	824.2	21.8	1
GI_40254896-S	574.1	16	1
GI_40254897-S	160.3	7.5	0.93677419
GI_40254903-S	258.9	10.1	1
GI_40254905-S	264.2	9.4	1
GI_40254907-S	178.9	8.9	0.99354839
GI_40254909-S	151.6	6.4	0.83741935
GI_40254910-S	1774.8	43.2	1
GI_40254914-S	194.7	7.1	0.99870968
GI_40254916-S	168.9	6.9	0.97548387
GI_40254918-S	479.4	12.2	1
GI_40254920-S	171.5	6	0.98322581
GI_40254922-S	759.7	16.7	1
GI_40254923-S	3560.3	91.4	1
GI_40254925-S	267.2	7	1
GI_40254927-S	327.7	13.9	1
GI_40254929-S	316.4	10.3	1
GI_40254930-S	589.5	19	1
GI_40254932-S	296.9	11.2	1
GI_40254935-S	133.9	5.8	0.42193548
GI_40254937-S	245.2	11	1
GI_40254939-S	149.3	6	0.80258065
GI_40254942-S	184.8	7.9	0.99741935
GI_40254944-S	176.4	8.3	0.99096774
GI_40254948-S	160.3	9	0.93548387
GI_40254950-S	1310.2	50.1	1
GI_40254951-S	133.1	5.5	0.39870968
GI_40254954-S	534.7	16.1	1
GI_40254956-S	336.3	11.5	1
GI_40254958-S	373.9	14.6	1
GI_40254960-S	495.4	15.3	1
GI_40254961-S	147.3	6.7	0.77032258
GI_40254963-S	124.4	5.6	0.17935484
GI_40254964-S	223.2	10	0.99870968
GI_40254966-S	174.1	5.4	0.9883871
GI_40254968-S	218	7.2	0.99870968
GI_40254970-S	152	6.6	0.84
GI_40254972-S	151	6	0.82967742
GI_40254974-S	164.6	6.9	0.95612903
GI_40254975-S	201.5	6.4	0.99870968
GI_40254976-S	614.3	17.1	1
GI_40254977-S	527.7	18.6	1
GI_40254979-S	417.4	13.2	1
GI_40254981-S	433.2	8.1	1
GI_40254983-S	236.9	9.7	0.99870968
GI_40254984-S	303.8	10.2	1
GI_40254985-S	716.1	17.8	1
GI_40254987-S	3580.5	101.6	1
GI_40254989-S	399.7	13.8	1
GI_40254990-S	139.7	5.6	0.59612903
GI_40254993-S	130.3	6.1	0.31741935
GI_40254994-S	362.4	10.6	1
GI_40254998-S	312.3	7.7	1
GI_40255000-S	774.1	17.5	1
GI_40255002-S	332.4	20.3	1
GI_40255004-S	319.3	10.3	1
GI_40255006-S	121.7	6.9	0.13548387
GI_40255007-S	164	7.2	0.95483871
GI_40255010-S	703	15.7	1
GI_40255011-S	631.9	17.2	1
GI_40255012-S	112.3	5.1	0.03741935
GI_40255014-S	141.9	6.1	0.6516129
GI_40255015-S	418.6	9.6	1
GI_40255019-S	2054.9	57.4	1
GI_40255021-S	372.8	13.5	1
GI_40255022-S	587.7	13.1	1
GI_40255024-S	442	14.4	1
GI_40255027-S	140.2	8.2	0.6116129
GI_40255028-S	177.4	5.6	0.99096774
GI_40255030-S	136.8	6.6	0.49806452
GI_40255032-S	415.9	11.8	1
GI_40255033-S	417.8	12.3	1
GI_40255036-S	291	8.8	1
GI_40255038-S	287.8	10.1	1
GI_40255040-S	2332.2	59.6	1
GI_40255042-S	186.8	5.9	0.99741935
GI_40255044-S	282.4	9	1
GI_40255046-S	223.4	7.4	0.99870968
GI_40255048-S	526.1	19.9	1
GI_40255050-S	869.2	14.9	1
GI_40255051-S	135.7	6.1	0.47096774
GI_40255053-S	130.7	6.4	0.32774194
GI_40255056-S	258.3	7.6	1
GI_40255059-S	1632.2	36	1
GI_40255061-S	889.8	23	1
GI_40255064-S	177.3	7.2	0.99096774
GI_40255066-S	10998.3	287.4	1
GI_40255068-S	136.5	5.7	0.49032258
GI_40255072-S	141.6	7.6	0.64258065
GI_40255074-S	316.4	9.7	1
GI_40255077-S	132.5	6.6	0.38580645
GI_40255079-S	147.4	5.4	0.7716129
GI_40255081-S	479.6	12.2	1
GI_40255082-S	158.8	6.4	0.92
GI_40255084-S	139.8	6.9	0.59612903
GI_40255086-S	154.3	8.1	0.86193548
GI_40255088-S	868.7	27.1	1
GI_40255090-S	173	5.6	0.98709677
GI_40255093-S	1092.9	27.2	1
GI_40255095-S	116.5	4.7	0.07225806
GI_40255097-S	142.8	6	0.67225806
GI_40255100-S	263.8	11.9	1
GI_40255102-S	226.2	8	0.99870968
GI_40255103-S	556.6	19.3	1
GI_40255105-S	164.5	7.8	0.95612903
GI_40255107-S	580.4	17.7	1
GI_40255108-S	1187.4	39.9	1
GI_40255110-S	432.8	11.5	1
GI_40255112-S	150.3	5.2	0.82580645
GI_40255114-S	426.1	9.7	1
GI_40255116-S	658	21.6	1
GI_40255122-S	177.9	8	0.99096774
GI_40255124-S	303	11.7	1
GI_40255126-S	152.1	7.1	0.84129032
GI_40255128-S	136	5.9	0.48
GI_40255132-S	126	5.5	0.21677419
GI_40255134-S	570.8	21.3	1
GI_40255136-S	143	7.6	0.67612903
GI_40255138-S	963.8	33.9	1
GI_40255140-S	132	5.9	0.36516129
GI_40255142-S	464.2	11.4	1
GI_40255144-S	165.7	7.8	0.96129032
GI_40255146-S	392	18.8	1
GI_40255148-S	173.7	7.2	0.9883871
GI_40255150-S	169.6	6.4	0.97677419
GI_40255152-S	597.8	16.2	1
GI_40255154-S	141.3	6.7	0.63483871
GI_40255156-S	912.3	23.4	1
GI_40255159-S	338.4	15.5	1
GI_40255160-S	142.7	5.3	0.67096774
GI_40255162-S	521.4	13.8	1
GI_40255164-S	189.9	7.5	0.99870968
GI_40255165-S	159.1	7.4	0.92516129
GI_40255167-S	145.6	5.2	0.73548387
GI_40255169-S	136.7	6.7	0.49806452
GI_40255171-S	163.2	7.7	0.95096774
GI_40255173-S	153.1	6.3	0.85290323
GI_40255175-S	186	9.3	0.99741935
GI_40255177-S	154.8	9.8	0.87483871
GI_40255179-S	141.4	7.5	0.63741935
GI_40255181-S	652.8	19.9	1
GI_40255183-S	150	8.9	0.81419355
GI_40255185-S	149.6	10.2	0.80903226
GI_40255187-S	176.2	8	0.9883871
GI_40255189-S	280.6	10.6	1
GI_40255191-S	140.5	6.5	0.61677419
GI_40255193-S	146.6	6.2	0.75483871
GI_40255195-S	134.1	4.7	0.42709677
GI_40255196-S	195.4	7.7	0.99870968
GI_40255200-S	152.1	5.4	0.84258065
GI_40255202-S	143.6	5.7	0.69419355
GI_40255204-S	146	6.8	0.74322581
GI_40255206-S	367.1	9.2	1
GI_40255207-S	148.7	7.4	0.79483871
GI_40255209-S	204.8	8.4	0.99870968
GI_40255211-S	167.9	9.7	0.96903226
GI_40255213-S	161.4	6.1	0.94451613
GI_40255215-S	146.5	6.7	0.75354839
GI_40255217-S	133.8	5.5	0.41935484
GI_40255219-S	134.4	5.9	0.43483871
GI_40255222-S	144.4	6.2	0.71741935
GI_40255224-S	1284.2	36.4	1
GI_40255226-S	132.8	6.4	0.39096774
GI_40255228-S	441.6	15.8	1
GI_40255230-S	152.3	8	0.84516129
GI_40255231-S	143.1	7.8	0.68
GI_40255233-S	203.3	10.4	0.99870968
GI_40255235-S	826.8	22.5	1
GI_40255236-S	720.4	19	1
GI_40255239-S	1893.2	52.3	1
GI_40255241-S	6726.7	149.3	1
GI_40255242-S	1061.8	47.3	1
GI_40255243-S	1602.4	29.2	1
GI_40255244-S	159.4	7.2	0.92903226
GI_40255246-S	536.1	12.1	1
GI_40255248-S	497.5	17.4	1
GI_40255249-S	248.7	7.3	1
GI_40255250-S	417.1	10.6	1
GI_40255252-S	229.1	6.8	0.99870968
GI_40255253-S	923.1	17.2	1
GI_40255256-S	143.9	8.7	0.70064516
GI_40255258-S	159.3	7.8	0.92903226
GI_40255259-S	130.6	6.5	0.32516129
GI_40255261-S	456.8	14	1
GI_40255262-S	690.7	18.9	1
GI_40255263-S	128.3	5.4	0.26580645
GI_40255264-S	137.6	6.4	0.5316129
GI_40255265-S	154.1	8.8	0.86064516
GI_40255267-S	199.9	8.3	0.99870968
GI_40255269-S	153.2	7.1	0.85290323
GI_40255270-S	212	8.6	0.99870968
GI_40255271-S	149.7	5.3	0.80903226
GI_40255273-S	133.6	6.8	0.41032258
GI_40255275-S	285.1	8.5	1
GI_40255277-S	143.3	5.9	0.68645161
GI_40255279-S	569.2	11.8	1
GI_40255282-S	124.4	4.9	0.17935484
GI_40255306-S	116.7	5	0.07225806
GI_40255309-S	1711.7	35.8	1
GI_40255312-S	437.7	10.7	1
GI_40255313-S	129.5	5.9	0.29677419
GI_40255315-S	140.6	6	0.62193548
GI_40288186-A	398.3	15.9	1
GI_40288186-I	133.6	4.9	0.40903226
GI_40288187-I	139.3	6.9	0.57677419
GI_40288188-I	137.1	5.6	0.50967742
GI_40288189-S	167.7	5.5	0.96774194
GI_40288190-S	121	5.8	0.12129032
GI_40288196-S	810.2	23.2	1
GI_40288200-S	528.5	13.1	1
GI_40288202-S	139.8	6.3	0.59612903
GI_40288273-S	1030.2	25.5	1
GI_40288287-S	5855.3	116.3	1
GI_40288289-S	155.5	7	0.88516129
GI_40288292-S	157.2	7.3	0.89935484
GI_40316836-S	217	7.5	0.99870968
GI_40316838-S	925.2	22.5	1
GI_40316842-S	128.3	4.7	0.26580645
GI_40316908-S	115.4	6.5	0.06193548
GI_40316911-S	145.7	5.8	0.73806452
GI_40316913-I	174.9	6.9	0.9883871
GI_40316914-S	740.3	19.6	1
GI_40316916-S	147.3	5.5	0.76774194
GI_40316917-S	230.3	10.8	0.99870968
GI_40316919-S	401.6	12.3	1
GI_40316920-S	224	8.6	0.99870968
GI_40316921-S	413.6	11.6	1
GI_40316922-I	123.1	6.8	0.15870968
GI_40316923-I	190.4	6.7	0.99870968
GI_40316925-I	145.4	6.6	0.73290323
GI_40316927-S	157.6	7.9	0.90193548
GI_40316929-A	156.4	7.2	0.89677419
GI_40316934-S	1271.2	33.3	1
GI_40316936-S	133.1	6.5	0.39870968
GI_40316940-S	668.8	18	1
GI_40316942-S	919.7	18.4	1
GI_40316943-I	134.8	5.8	0.44258065
GI_40316945-I	195.8	8.6	0.99870968
GI_40316947-A	178.6	7.3	0.99225806
GI_40316948-A	152.8	7.7	0.8516129
GI_40316949-S	166.8	8.3	0.96387097
GI_40316951-S	119.1	5	0.09290323
GI_40317613-A	779.2	27.5	1
GI_40317614-A	221	7.3	0.99870968
GI_40317619-I	124.3	6.1	0.17935484
GI_40317621-I	195.5	8	0.99870968
GI_40317625-S	114.6	5.8	0.05806452
GI_40317627-S	144.8	7.3	0.72258065
GI_40317629-S	220	9.1	0.99870968
GI_40317630-S	338.6	9.5	1
GI_40317631-S	765.9	21.7	1
GI_40353201-S	289.1	11.5	1
GI_40353202-S	673.7	22.4	1
GI_40353203-I	134.6	5.3	0.43741935
GI_40353205-S	269	10.7	1
GI_40353206-S	1202.1	38.4	1
GI_40353209-S	1683	41.6	1
GI_40353211-S	115.9	5.3	0.06451613
GI_40353238-S	143.8	8.7	0.69806452
GI_40353240-S	148.5	8.5	0.79354839
GI_40353242-S	129.2	5.4	0.29290323
GI_40353726-S	146.7	7	0.75483871
GI_40353730-S	522	13.7	1
GI_40353732-S	21391.6	643.6	1
GI_40353737-S	639.7	16.1	1
GI_40353741-I	159.8	6.9	0.93419355
GI_40353745-A	127.2	7.1	0.24258065
GI_40353747-I	129.5	6.9	0.29677419
GI_40353749-S	1208.2	18.6	1
GI_40353751-A	164.7	7.1	0.95870968
GI_40353752-S	1057.4	27.9	1
GI_40353762-S	396.3	9.2	1
GI_40353763-I	120	4.6	0.10451613
GI_40353765-S	343.6	8.9	1
GI_40353767-A	701.2	16	1
GI_40353768-S	138.1	6.8	0.54322581
GI_40353770-S	2700	113.5	1
GI_40353771-S	1395.1	37.2	1
GI_40353772-S	1433.6	41.2	1
GI_40353774-S	133.2	7.2	0.4
GI_40354191-S	1142.4	27.1	1
GI_40354193-A	919.5	30.6	1
GI_40354194-I	365.9	12.2	1
GI_40354196-S	2785.3	51.8	1
GI_40354198-S	123.8	5.4	0.16903226
GI_40354199-S	814.4	31.9	1
GI_40354200-I	157.3	5.6	0.90064516
GI_40354203-S	118.5	6.4	0.0916129
GI_40354204-S	142.5	5.5	0.66967742
GI_40354206-S	156.9	6.4	0.89935484
GI_40354208-S	174.4	6.5	0.9883871
GI_40354209-S	93.7	4.7	0.00129032
GI_40354211-S	152	7.2	0.84
GI_40354213-S	133.3	7.1	0.4
GI_40354215-S	723.2	18.2	1
GI_40385863-S	192.1	7.4	0.99870968
GI_40385866-S	159.8	5.4	0.93419355
GI_40385872-S	135.8	5.6	0.47483871
GI_40445386-S	118.9	3.9	0.09290323
GI_40445400-S	224.8	8.9	0.99870968
GI_40538725-I	145	5.4	0.72387097
GI_40538727-S	290.9	8	1
GI_40538729-S	520.6	17.6	1
GI_40538735-S	433.8	18.7	1
GI_40538737-S	147.7	8	0.77677419
GI_40538771-S	334.8	9	1
GI_40538773-S	319.9	9.2	1
GI_40538783-S	202.6	7.4	0.99870968
GI_40538787-S	150	7.2	0.81677419
GI_40538790-S	136.4	7	0.49032258
GI_40538791-S	1226.9	27.6	1
GI_40538792-S	306.5	9.5	1
GI_40538793-S	197	6.6	0.99870968
GI_40538795-S	115	4.7	0.06193548
GI_40538798-S	206.1	6.7	0.99870968
GI_40538800-S	172.2	7.7	0.98451613
GI_40538801-S	152.7	5.9	0.85032258
GI_40538803-S	131.9	8.4	0.36129032
GI_40538805-S	261.9	11.4	1
GI_40538807-S	151.1	6.9	0.83096774
GI_40538808-S	1867.9	55.4	1
GI_40538810-S	617.1	21	1
GI_40538879-S	132.6	6.1	0.38967742
GI_40548321-S	505.2	13.7	1
GI_40548323-S	134.5	6.9	0.43483871
GI_40548325-S	136.1	7.7	0.48258065
GI_40548365-S	677.6	16.2	1
GI_40548370-S	170.7	5.9	0.97935484
GI_40548371-S	642.8	19.6	1
GI_40548373-A	158.2	10.9	0.91354839
GI_40548374-I	110.9	5.2	0.0283871
GI_40548376-S	225.1	7.5	0.99870968
GI_40548379-S	2538.1	55.6	1
GI_40548380-S	507.2	14.1	1
GI_40548381-I	161	8	0.94064516
GI_40548385-S	1619.3	32.8	1
GI_40548386-S	675.4	17.5	1
GI_40548388-I	132.5	4.1	0.38193548
GI_40548390-S	414.5	14	1
GI_40548392-A	155.2	8.6	0.87741935
GI_40548392-I	143.9	5.1	0.70064516
GI_40548396-I	104.9	3.8	0.00774194
GI_40548398-A	205.5	8.1	0.99870968
GI_40548399-S	143.3	5	0.68645161
GI_40548400-S	659.5	16.9	1
GI_40548401-I	216.8	7.9	0.99870968
GI_40548402-S	384.6	9.3	1
GI_40548404-S	155.9	6.7	0.89032258
GI_40548405-S	1812	45.7	1
GI_40548406-A	331.9	9	1
GI_40548407-I	128.7	5.4	0.28
GI_40548409-S	4134.5	76.9	1
GI_40548412-I	543	21.2	1
GI_40548414-S	339.1	10.8	1
GI_40548417-A	635.5	17.8	1
GI_40548417-I	138	8.2	0.54322581
GI_40548418-A	183.7	6.5	0.99741935
GI_40548419-I	110.1	7.5	0.02322581
GI_40548421-S	373.9	11.8	1
GI_40548424-I	144.7	11.9	0.72
GI_40549393-S	137.3	7.2	0.51483871
GI_40549398-S	1273.3	47.2	1
GI_40549399-A	5835.8	167	1
GI_40549399-I	160.2	11	0.93419355
GI_40549401-A	120.1	5.6	0.10580645
GI_40549410-I	152.4	8	0.84903226
GI_40549416-S	218.2	6.7	0.99870968
GI_40549417-S	116.9	4.9	0.07354839
GI_40549419-S	156.1	7.5	0.89419355
GI_40549420-S	140.1	5.6	0.60903226
GI_40549423-S	1126	27.2	1
GI_40549424-I	122.4	7.3	0.1483871
GI_40549426-I	150.2	7.2	0.82322581
GI_40549430-S	95.1	2.8	0.00258065
GI_40549443-I	228.1	7.2	0.99870968
GI_40549445-I	134.3	4.5	0.43483871
GI_40549447-S	156.6	7.5	0.89806452
GI_40549449-S	146.7	9.7	0.75741935
GI_40549450-S	132.5	5.8	0.38709677
GI_40549452-S	186.1	6.1	0.99741935
GI_40549453-S	153.6	7	0.85419355
GI_40549455-S	161.9	8.3	0.94580645
GI_40549456-A	110.9	5.5	0.0283871
GI_40549457-I	151.1	6.4	0.83096774
GI_40549458-S	220.9	6.7	0.99870968
GI_40556268-S	131	4.7	0.33419355
GI_40556270-S	1011.2	24.8	1
GI_40556360-S	121.8	7.1	0.13806452
GI_40556362-S	1388.7	30	1
GI_40556369-S	134.2	4.5	0.42967742
GI_40556371-S	191.6	7	0.99870968
GI_40556373-S	157.7	7.7	0.90580645
GI_40556374-S	138	5.9	0.54322581
GI_40556375-S	217.5	8.3	0.99870968
GI_40556377-S	490.4	14.5	1
GI_40556387-S	160.8	6.3	0.94064516
GI_40556388-I	146.4	6.5	0.75096774
GI_40556392-I	293.9	8.4	1
GI_40786390-S	3554.8	146.9	1
GI_40786393-S	253.6	8.4	1
GI_40786395-S	146	7.9	0.74322581
GI_40786399-S	194.2	7.3	0.99870968
GI_40786401-S	1050.7	28.5	1
GI_40786403-S	1132.3	29.1	1
GI_40786405-S	159.2	8.6	0.92645161
GI_40786407-S	159	7.8	0.92129032
GI_40786409-S	162.3	6.5	0.94580645
GI_40786413-S	136.2	5	0.48387097
GI_40786415-S	144.1	6.1	0.70709677
GI_40786417-S	150.7	5.9	0.82709677
GI_40786419-S	139.5	5.4	0.58580645
GI_40786421-S	160.3	5.7	0.93677419
GI_40786425-S	158.4	7.5	0.91483871
GI_40786429-S	105.3	4.6	0.00774194
GI_40786533-S	196.7	6.8	0.99870968
GI_40786537-S	144.6	4.7	0.71870968
GI_40786545-S	131	4.1	0.33548387
GI_40786546-S	957.3	26	1
GI_40787998-S	348.1	10.5	1
GI_40788000-I	392.4	12.5	1
GI_40788002-S	1818.2	41.2	1
GI_40788008-S	127	5.2	0.24
GI_40788009-S	661.5	18.2	1
GI_40788010-I	119.8	6	0.10064516
GI_40788012-S	137	5.8	0.50709677
GI_40788013-A	120	5.1	0.10322581
GI_40788014-S	143.5	5.8	0.6916129
GI_40788016-S	605.2	15.4	1
GI_40788017-I	111	4.8	0.0283871
GI_40788019-S	226.7	7.5	0.99870968
GI_40788020-I	192.9	8.8	0.99870968
GI_40789088-S	853.8	24.2	1
GI_40789101-S	433	11.9	1
GI_40789228-S	884.3	22.2	1
GI_40789232-S	2137.5	63.3	1
GI_40789255-S	1920.3	56.3	1
GI_40789258-S	127.9	4.7	0.25935484
GI_40789260-S	139.2	5.3	0.5716129
GI_40789262-S	143.8	6.2	0.69806452
GI_40789263-S	2830.9	108	1
GI_40789264-S	158.9	7.9	0.92
GI_40789266-S	123.9	6.3	0.16903226
GI_40789269-S	265	11.7	1
GI_40789305-I	127.5	7.6	0.24774194
GI_40789307-I	123.1	7.6	0.15741935
GI_40789309-I	129.2	7.6	0.29290323
GI_40795664-S	390.4	10.2	1
GI_40795668-S	151.8	6.6	0.83741935
GI_40795669-S	2326.3	50.7	1
GI_40795670-S	205.9	9.5	0.99870968
GI_40795672-S	108	4.5	0.01548387
GI_40804463-S	152.6	6.9	0.85032258
GI_40804464-S	173.3	5.9	0.98709677
GI_40804465-S	143.4	7.5	0.68903226
GI_40804466-S	1980.6	65.3	1
GI_40804467-I	134.9	5.1	0.44387097
GI_40804469-I	132.3	6.8	0.37548387
GI_40804741-S	1193	26.2	1
GI_40804743-S	212.2	10.4	0.99870968
GI_40804747-S	164.3	10.1	0.95612903
GI_40804749-S	703.7	18.2	1
GI_40804753-S	190	7.5	0.99870968
GI_40804754-S	136.4	6.3	0.48903226
GI_40804758-S	115.4	5.5	0.06193548
GI_40804760-S	151.2	6.1	0.83354839
GI_40804767-S	386.8	12.5	1
GI_40804769-I	116.6	4.9	0.07225806
GI_40805101-S	275.3	9.7	1
GI_40805103-S	428.3	16.3	1
GI_40805105-S	135.3	5.1	0.45806452
GI_40805107-S	189.3	6.8	0.99870968
GI_40805821-S	2378.8	52.5	1
GI_40805822-S	156	6	0.89032258
GI_40805828-A	3073.5	71.4	1
GI_40805829-I	149.7	6.4	0.80903226
GI_40805830-S	1384.2	35.1	1
GI_40805833-S	151.8	5.8	0.83741935
GI_40805834-S	1633.8	42.9	1
GI_40805835-S	160.2	5.3	0.93419355
GI_40805838-S	129.8	5.4	0.30709677
GI_40805839-A	1150.8	28.9	1
